,529.27,523.60
8824,529.27,523.60
8825,529.27,523.60
8826,515.49,523.60
8827,529.27,523.60
8828,515.49,523.60
8829,529.27,523.60
8830,515.49,523.60
8831,515.49,523.60
8832,515.49,523.60
8833,515.49,523.60
8834,529.27,523.60
8835,515.49,523.60
8836,529.27,523.60
8837,529.27,523.60
8838,529.27,523.60
8839,529.27,523.60
8840,529.27,523.60
8841,529.27,523.60
8842,515.49,523.60
8843,515.49,523.60
8844,529.27,523.60
8845,515.49,523.60
8846,515.49,523.60
8847,515.49,523.60
8848,515.49,523.60
8849,515.49,523.60
8850,529.27,523.60
8851,529.27,523.60
8852,529.27,523.60
8853,529.27,523.60
8854,529.27,523.60
8855,529.27,523.60
8856,529.27,523.60
8857,529.27,523.60
8858,529.27,523.60
8859,515.49,523.60
8860,529.27,523.60
8861,515.49,523.60
8862,515.49,523.60
8863,515.49,523.60
8864,515.49,523.60
8865,529.27,523.60
8866,515.49,523.60
8867,529.27,523.60
8868,529.27,523.60
8869,529.27,523.60
8870,529.27,523.60
8871,529.27,523.60
8872,529.27,523.60
8873,529.27,523.60
8874,529.27,523.60
8875,529.27,523.60
8876,515.49,523.60
8877,529.27,523.60
8878,529.27,523.60
8879,515.49,523.60
8880,529.27,523.60
8881,515.49,523.60
8882,529.27,523.60
8883,529.27,523.60
8884,529.27,523.60
8885,529.27,523.60
8886,529.27,523.60
8887,529.27,523.60
8888,529.27,523.60
8889,529.27,523.60
8890,529.27,523.60
8891,529.27,523.60
8892,529.27,523.60
8893,515.49,523.60
8894,529.27,523.60
8895,515.49,523.60
8896,529.27,523.60
8897,515.49,523.60
8898,515.49,523.60
8899,515.49,523.60
8900,515.49,523.60
8901,529.27,523.60
8902,529.27,523.60
8903,529.27,523.60
8904,529.27,523.60
8905,529.27,523.60
8906,529.27,523.60
8907,529.27,523.60
8908,529.27,523.60
8909,515.49,523.60
8910,529.27,523.60
8911,515.49,523.60
8912,515.49,523.60
8913,515.49,523.60
8914,515.49,523.60
8915,515.49,523.60
8916,515.49,523.60
8917,515.49,523.60
8918,529.27,523.60
8919,529.27,523.60
8920,529.27,523.60
8921,529.27,523.60
8922,529.27,523.60
8923,529.27,523.60
8924,529.27,523.60
8925,529.27,523.60
8926,515.49,523.60
8927,515.49,523.60
8928,529.27,523.60
8929,515.49,523.60
8930,515.49,523.60
8931,515.49,523.60
8932,515.49,523.60
8933,529.27,523.60
8934,515.49,523.60
8935,529.27,523.60
8936,515.49,523.60
8937,529.27,523.60
8938,529.27,523.60
8939,529.27,523.60
8940,529.27,523.60
8941,529.27,523.60
8942,529.27,523.60
8943,515.49,523.60
8944,529.27,523.60
8945,515.49,523.60
8946,515.49,523.60
8947,515.49,523.60
8948,515.49,523.60
8949,515.49,523.60
8950,515.49,523.60
8951,529.27,523.60
8952,529.27,523.60
8953,529.27,523.60
8954,529.27,523.60
8955,529.27,523.60
8956,529.27,523.60
8957,529.27,523.60
8958,529.27,523.60
8959,515.49,523.60
8960,515.49,523.60
8961,529.27,523.60
8962,515.49,523.60
8963,515.49,523.60
8964,515.49,523.60
8965,515.49,523.60
8966,515.49,523.60
8967,515.49,523.60
8968,529.27,523.60
8969,529.27,523.60
8970,529.27,523.60
8971,529.27,523.60
8972,529.27,523.60
8973,529.27,523.60
8974,529.27,523.60
8975,529.27,523.60
8976,529.27,523.60
8977,529.27,523.60
8978,515.49,523.60
8979,529.27,523.60
8980,515.49,523.60
8981,515.49,523.60
8982,515.49,523.60
8983,529.27,523.60
8984,515.49,523.60
8985,529.27,523.60
8986,529.27,523.60
8987,529.27,523.60
8988,529.27,523.60
8989,529.27,523.60
8990,529.27,523.60
8991,529.27,523.60
8992,515.49,523.60
8993,529.27,523.60
8994,529.27,523.60
8995,515.49,523.60
8996,529.27,523.60
8997,515.49,523.60
8998,515.49,523.60
8999,529.27,523.60
9000,529.27,523.60
9001,515.49,523.60
9002,529.27,523.60
9003,529.27,523.60
9004,529.27,523.60
9005,529.27,523.60
9006,515.49,523.60
9007,529.27,523.60
9008,529.27,523.60
9009,529.27,523.60
9010,515.49,523.60
9011,515.49,523.60
9012,515.49,523.60
9013,515.49,523.60
9014,515.49,523.60
9015,515.49,523.60
9016,529.27,523.60
9017,529.27,523.60
9018,529.27,523.60
9019,515.49,523.60
9020,529.27,523.60
9021,529.27,523.60
9022,529.27,523.60
9023,529.27,523.60
9024,529.27,523.60
9025,515.49,523.60
9026,515.49,523.60
9027,529.27,523.60
9028,515.49,523.60
9029,515.49,523.60
9030,515.49,523.60
9031,515.49,523.60
9032,529.27,523.60
9033,515.49,523.60
9034,529.27,523.60
9035,529.27,523.60
9036,529.27,523.60
9037,529.27,523.60
9038,529.27,523.60
9039,529.27,523.60
9040,529.27,523.60
9041,529.27,523.60
9042,529.27,523.60
9043,529.27,523.60
9044,515.49,523.60
9045,529.27,523.60
9046,515.49,523.60
9047,515.49,523.60
9048,515.49,523.60
9049,529.27,523.60
9050,515.49,523.60
9051,515.49,523.60
9052,529.27,523.60
9053,529.27,523.60
9054,529.27,523.60
9055,529.27,523.60
9056,529.27,523.60
9057,529.27,523.60
9058,529.27,523.60
9059,529.27,523.60
9060,529.27,523.60
9061,515.49,523.60
9062,515.49,523.60
9063,515.49,523.60
9064,515.49,523.60
9065,515.49,523.60
9066,515.49,523.60
9067,515.49,523.60
9068,529.27,523.60
9069,529.27,523.60
9070,529.27,523.60
9071,515.49,523.60
9072,529.27,523.60
9073,529.27,523.60
9074,529.27,523.60
9075,529.27,523.60
9076,515.49,523.60
9077,529.27,523.60
9078,515.49,523.60
9079,515.49,523.60
9080,515.49,523.60
9081,515.49,523.60
9082,529.27,523.60
9083,515.49,523.60
9084,529.27,523.60
9085,515.49,523.60
9086,529.27,523.60
9087,529.27,523.60
9088,515.49,523.60
9089,529.27,523.60
9090,529.27,523.60
9091,529.27,523.60
9092,529.27,523.60
9093,515.49,523.60
9094,529.27,523.60
9095,515.49,523.60
9096,529.27,523.60
9097,515.49,523.60
9098,515.49,523.60
9099,515.49,523.60
9100,515.49,523.60
9101,515.49,523.60
9102,529.27,523.60
9103,529.27,523.60
9104,529.27,523.60
9105,529.27,523.60
9106,515.49,523.60
9107,529.27,523.60
9108,529.27,523.60
9109,515.49,523.60
9110,515.49,523.60
9111,515.49,523.60
9112,515.49,523.60
9113,515.49,523.60
9114,529.27,523.60
9115,515.49,523.60
9116,515.49,523.60
9117,529.27,523.60
9118,529.27,523.60
9119,515.49,523.60
9120,529.27,523.60
9121,515.49,523.60
9122,529.27,523.60
9123,529.27,523.60
9124,529.27,523.60
9125,529.27,523.60
9126,515.49,523.60
9127,529.27,523.60
9128,515.49,523.60
9129,515.49,523.60
9130,529.27,523.60
9131,515.49,523.60
9132,529.27,523.60
9133,515.49,523.60
9134,529.27,523.60
9135,529.27,523.60
9136,529.27,523.60
9137,529.27,523.60
9138,515.49,523.60
9139,529.27,523.60
9140,515.49,523.60
9141,529.27,523.60
9142,515.49,523.60
9143,515.49,523.60
9144,515.49,523.60
9145,515.49,523.60
9146,515.49,523.60
9147,515.49,523.60
9148,529.27,523.60
9149,515.49,523.60
9150,529.27,523.60
9151,515.49,523.60
9152,529.27,523.60
9153,529.27,523.60
9154,529.27,523.60
9155,529.27,523.60
9156,529.27,523.60
9157,529.27,523.60
9158,529.27,523.60
9159,529.27,523.60
9160,515.49,523.60
9161,515.49,523.60
9162,529.27,523.60
9163,515.49,523.60
9164,515.49,523.60
9165,515.49,523.60
9166,529.27,523.60
9167,515.49,523.60
9168,529.27,523.60
9169,529.27,523.60
9170,529.27,523.60
9171,529.27,523.60
9172,529.27,523.60
9173,529.27,523.60
9174,529.27,523.60
9175,529.27,523.60
9176,515.49,523.60
9177,515.49,523.60
9178,515.49,523.60
9179,515.49,523.60
9180,515.49,523.60
9181,515.49,523.60
9182,529.27,523.60
9183,515.49,523.60
9184,529.27,523.60
9185,529.27,523.60
9186,529.27,523.60
9187,529.27,523.60
9188,529.27,523.60
9189,529.27,523.60
9190,529.27,523.60
9191,529.27,523.60
9192,515.49,523.60
9193,529.27,523.60
9194,529.27,523.60
9195,515.49,523.60
9196,529.27,523.60
9197,515.49,523.60
9198,529.27,523.60
9199,515.49,523.60
9200,529.27,523.60
9201,529.27,523.60
9202,529.27,523.60
9203,529.27,523.60
9204,529.27,523.60
9205,529.27,523.60
9206,529.27,523.60
9207,529.27,523.60
9208,515.49,523.60
9209,529.27,523.60
9210,515.49,523.60
9211,515.49,523.60
9212,529.27,523.60
9213,515.49,523.60
9214,529.27,523.60
9215,515.49,523.60
9216,515.49,523.60
9217,529.27,523.60
9218,529.27,523.60
9219,529.27,523.60
9220,529.27,523.60
9221,529.27,523.60
9222,529.27,523.60
9223,529.27,523.60
9224,529.27,523.60
9225,543.05,523.60
9226,529.27,523.60
9227,529.27,523.60
9228,515.49,523.60
9229,515.49,523.60
9230,515.49,523.60
9231,515.49,523.60
9232,515.49,523.60
9233,515.49,523.60
9234,529.27,523.60
9235,529.27,523.60
9236,529.27,523.60
9237,515.49,523.60
9238,529.27,523.60
9239,529.27,523.60
9240,529.27,523.60
9241,529.27,523.60
9242,529.27,523.60
9243,529.27,523.60
9244,515.49,523.60
9245,515.49,523.60
9246,515.49,523.60
9247,515.49,523.60
9248,515.49,523.60
9249,515.49,523.60
9250,529.27,523.60
9251,515.49,523.60
9252,529.27,523.60
9253,529.27,523.60
9254,529.27,523.60
9255,529.27,523.60
9256,529.27,523.60
9257,529.27,523.60
9258,515.49,523.60
9259,515.49,523.60
9260,529.27,523.60
9261,515.49,523.60
9262,515.49,523.60
9263,515.49,523.60
9264,529.27,523.60
9265,515.49,523.60
9266,515.49,523.60
9267,515.49,523.60
9268,515.49,523.60
9269,529.27,523.60
9270,529.27,523.60
9271,529.27,523.60
9272,529.27,523.60
9273,529.27,523.60
9274,529.27,523.60
9275,529.27,523.60
9276,515.49,523.60
9277,529.27,523.60
9278,515.49,523.60
9279,515.49,523.60
9280,515.49,523.60
9281,515.49,523.60
9282,529.27,523.60
9283,529.27,523.60
9284,515.49,523.60
9285,529.27,523.60
9286,529.27,523.60
9287,529.27,523.60
9288,529.27,523.60
9289,529.27,523.60
9290,529.27,523.60
9291,529.27,523.60
9292,529.27,523.60
9293,515.49,523.60
9294,529.27,523.60
9295,529.27,523.60
9296,515.49,523.60
9297,515.49,523.60
9298,515.49,523.60
9299,515.49,523.60
9300,529.27,523.60
9301,515.49,523.60
9302,529.27,523.60
9303,529.27,523.60
9304,529.27,523.60
9305,529.27,523.60
9306,529.27,523.60
9307,515.49,523.60
9308,529.27,523.60
9309,529.27,523.60
9310,515.49,523.60
9311,515.49,523.60
9312,515.49,523.60
9313,515.49,523.60
9314,515.49,523.60
9315,515.49,523.60
9316,515.49,523.60
9317,515.49,523.60
9318,529.27,523.60
9319,529.27,523.60
9320,529.27,523.60
9321,529.27,523.60
9322,529.27,523.60
9323,529.27,523.60
9324,529.27,523.60
9325,529.27,523.60
9326,515.49,523.60
9327,529.27,523.60
9328,515.49,523.60
9329,515.49,523.60
9330,529.27,523.60
9331,515.49,523.60
9332,515.49,523.60
9333,529.27,523.60
9334,529.27,523.60
9335,529.27,523.60
9336,529.27,523.60
9337,529.27,523.60
9338,529.27,523.60
9339,529.27,523.60
9340,529.27,523.60
9341,529.27,523.60
9342,529.27,523.60
9343,515.49,523.60
9344,515.49,523.60
9345,529.27,523.60
9346,515.49,523.60
9347,515.49,523.60
9348,515.49,523.60
9349,529.27,523.60
9350,515.49,523.60
9351,515.49,523.60
9352,529.27,523.60
9353,529.27,523.60
9354,529.27,523.60
9355,529.27,523.60
9356,529.27,523.60
9357,529.27,523.60
9358,529.27,523.60
9359,529.27,523.60
9360,515.49,523.60
9361,529.27,523.60
9362,515.49,523.60
9363,515.49,523.60
9364,515.49,523.60
9365,529.27,523.60
9366,515.49,523.60
9367,529.27,523.60
9368,529.27,523.60
9369,529.27,523.60
9370,529.27,523.60
9371,529.27,523.60
9372,529.27,523.60
9373,529.27,523.60
9374,529.27,523.60
9375,529.27,523.60
9376,529.27,523.60
9377,529.27,523.60
9378,529.27,523.60
9379,515.49,523.60
9380,529.27,523.60
9381,515.49,523.60
9382,515.49,523.60
9383,529.27,523.60
9384,515.49,523.60
9385,515.49,523.60
9386,529.27,523.60
9387,529.27,523.60
9388,529.27,523.60
9389,529.27,523.60
9390,529.27,523.60
9391,529.27,523.60
9392,529.27,523.60
9393,529.27,523.60
9394,515.49,523.60
9395,529.27,523.60
9396,515.49,523.60
9397,515.49,523.60
9398,515.49,523.60
9399,529.27,523.60
9400,515.49,523.60
9401,529.27,523.60
9402,529.27,523.60
9403,529.27,523.60
9404,529.27,523.60
9405,529.27,523.60
9406,529.27,523.60
9407,529.27,523.60
9408,515.49,523.60
9409,529.27,523.60
9410,529.27,523.60
9411,515.49,523.60
9412,515.49,523.60
9413,515.49,523.60
9414,515.49,523.60
9415,515.49,523.60
9416,515.49,523.60
9417,529.27,523.60
9418,529.27,523.60
9419,529.27,523.60
9420,529.27,523.60
9421,529.27,523.60
9422,529.27,523.60
9423,529.27,523.60
9424,515.49,523.60
9425,529.27,523.60
9426,515.49,523.60
9427,529.27,523.60
9428,515.49,523.60
9429,515.49,523.60
9430,515.49,523.60
9431,515.49,523.60
9432,515.49,523.60
9433,529.27,523.60
9434,515.49,523.60
9435,529.27,523.60
9436,529.27,523.60
9437,529.27,523.60
9438,529.27,523.60
9439,529.27,523.60
9440,529.27,523.60
9441,529.27,523.60
9442,529.27,523.60
9443,515.49,523.60
9444,515.49,523.60
9445,529.27,523.60
9446,515.49,523.60
9447,515.49,523.60
9448,515.49,523.60
9449,515.49,523.60
9450,529.27,523.60
9451,515.49,523.60
9452,529.27,523.60
9453,529.27,523.60
9454,529.27,523.60
9455,515.49,523.60
9456,529.27,523.60
9457,515.49,523.60
9458,529.27,523.60
9459,515.49,523.60
9460,529.27,523.60
9461,515.49,523.60
9462,515.49,523.60
9463,515.49,523.60
9464,515.49,523.60
9465,515.49,523.60
9466,515.49,523.60
9467,515.49,523.60
9468,529.27,523.60
9469,529.27,523.60
9470,529.27,523.60
9471,529.27,523.60
9472,529.27,523.60
9473,529.27,523.60
9474,529.27,523.60
9475,529.27,523.60
9476,515.49,523.60
9477,529.27,523.60
9478,515.49,523.60
9479,515.49,523.60
9480,515.49,523.60
9481,515.49,523.60
9482,515.49,523.60
9483,529.27,523.60
9484,515.49,523.60
9485,515.49,523.60
9486,529.27,523.60
9487,529.27,523.60
9488,515.49,523.60
9489,529.27,523.60
9490,529.27,523.60
9491,529.27,523.60
9492,515.49,523.60
9493,515.49,523.60
9494,515.49,523.60
9495,529.27,523.60
9496,515.49,523.60
9497,515.49,523.60
9498,501.72,523.60
9499,529.27,523.60
9500,529.27,523.60
9501,515.49,523.60
9502,529.27,523.60
9503,529.27,523.60
9504,529.27,523.60
9505,529.27,523.60
9506,529.27,523.60
9507,529.27,523.60
9508,515.49,523.60
9509,529.27,523.60
9510,529.27,523.60
9511,529.27,523.60
9512,515.49,523.60
9513,529.27,523.60
9514,515.49,523.60
9515,515.49,523.60
9516,515.49,523.60
9517,529.27,523.60
9518,529.27,523.60
9519,515.49,523.60
9520,529.27,523.60
9521,529.27,523.60
9522,529.27,523.60
9523,529.27,523.60
9524,529.27,523.60
9525,515.49,523.60
9526,529.27,523.60
9527,515.49,523.60
9528,515.49,523.60
9529,515.49,523.60
9530,515.49,523.60
9531,515.49,523.60
9532,515.49,523.60
9533,529.27,523.60
9534,529.27,523.60
9535,515.49,523.60
9536,529.27,523.60
9537,529.27,523.60
9538,529.27,523.60
9539,529.27,523.60
9540,529.27,523.60
9541,529.27,523.60
9542,529.27,523.60
9543,515.49,523.60
9544,529.27,523.60
9545,515.49,523.60
9546,515.49,523.60
9547,529.27,523.60
9548,515.49,523.60
9549,529.27,523.60
9550,529.27,523.60
9551,529.27,523.60
9552,529.27,523.60
9553,515.49,523.60
9554,529.27,523.60
9555,529.27,523.60
9556,529.27,523.60
9557,515.49,523.60
9558,529.27,523.60
9559,529.27,523.60
9560,515.49,523.60
9561,515.49,523.60
9562,529.27,523.60
9563,515.49,523.60
9564,515.49,523.60
9565,529.27,523.60
9566,515.49,523.60
9567,515.49,523.60
9568,529.27,523.60
9569,515.49,523.60
9570,529.27,523.60
9571,529.27,523.60
9572,529.27,523.60
9573,529.27,523.60
9574,529.27,523.60
9575,529.27,523.60
9576,529.27,523.60
9577,515.49,523.60
9578,529.27,523.60
9579,515.49,523.60
9580,515.49,523.60
9581,515.49,523.60
9582,515.49,523.60
9583,515.49,523.60
9584,529.27,523.60
9585,529.27,523.60
9586,529.27,523.60
9587,529.27,523.60
9588,529.27,523.60
9589,529.27,523.60
9590,529.27,523.60
9591,529.27,523.60
9592,529.27,523.60
9593,529.27,523.60
9594,515.49,523.60
9595,515.49,523.60
9596,515.49,523.60
9597,515.49,523.60
9598,529.27,523.60
9599,515.49,523.60
9600,529.27,523.60
9601,529.27,523.60
9602,515.49,523.60
9603,529.27,523.60
9604,529.27,523.60
9605,529.27,523.60
9606,529.27,523.60
9607,529.27,523.60
9608,529.27,523.60
9609,515.49,523.60
9610,515.49,523.60
9611,529.27,523.60
9612,515.49,523.60
9613,515.49,523.60
9614,515.49,523.60
9615,515.49,523.60
9616,515.49,523.60
9617,529.27,523.60
9618,515.49,523.60
9619,529.27,523.60
9620,529.27,523.60
9621,529.27,523.60
9622,529.27,523.60
9623,529.27,523.60
9624,529.27,523.60
9625,529.27,523.60
9626,529.27,523.60
9627,529.27,523.60
9628,515.49,523.60
9629,515.49,523.60
9630,529.27,523.60
9631,515.49,523.60
9632,529.27,523.60
9633,529.27,523.60
9634,515.49,523.60
9635,529.27,523.60
9636,529.27,523.60
9637,529.27,523.60
9638,529.27,523.60
9639,529.27,523.60
9640,529.27,523.60
9641,529.27,523.60
9642,529.27,523.60
9643,515.49,523.60
9644,529.27,523.60
9645,515.49,523.60
9646,515.49,523.60
9647,515.49,523.60
9648,529.27,523.60
9649,529.27,523.60
9650,515.49,523.60
9651,529.27,523.60
9652,529.27,523.60
9653,529.27,523.60
9654,529.27,523.60
9655,529.27,523.60
9656,529.27,523.60
9657,515.49,523.60
9658,529.27,523.60
9659,529.27,523.60
9660,515.49,523.60
9661,529.27,523.60
9662,529.27,523.60
9663,515.49,523.60
9664,515.49,523.60
9665,529.27,523.60
9666,515.49,523.60
9667,515.49,523.60
9668,529.27,523.60
9669,529.27,523.60
9670,515.49,523.60
9671,529.27,523.60
9672,529.27,523.60
9673,529.27,523.60
9674,529.27,523.60
9675,529.27,523.60
9676,529.27,523.60
9677,515.49,523.60
9678,529.27,523.60
9679,515.49,523.60
9680,515.49,523.60
9681,515.49,523.60
9682,529.27,523.60
9683,529.27,523.60
9684,515.49,523.60
9685,529.27,523.60
9686,529.27,523.60
9687,529.27,523.60
9688,529.27,523.60
9689,529.27,523.60
9690,529.27,523.60
9691,529.27,523.60
9692,515.49,523.60
9693,529.27,523.60
9694,515.49,523.60
9695,529.27,523.60
9696,515.49,523.60
9697,529.27,523.60
9698,515.49,523.60
9699,529.27,523.60
9700,515.49,523.60
9701,529.27,523.60
9702,515.49,523.60
9703,529.27,523.60
9704,529.27,523.60
9705,529.27,523.60
9706,529.27,523.60
9707,529.27,523.60
9708,529.27,523.60
9709,515.49,523.60
9710,529.27,523.60
9711,515.49,523.60
9712,529.27,523.60
9713,515.49,523.60
9714,515.49,523.60
9715,515.49,523.60
9716,515.49,523.60
9717,529.27,523.60
9718,529.27,523.60
9719,529.27,523.60
9720,529.27,523.60
9721,529.27,523.60
9722,529.27,523.60
9723,529.27,523.60
9724,529.27,523.60
9725,529.27,523.60
9726,529.27,523.60
9727,515.49,523.60
9728,515.49,523.60
9729,515.49,523.60
9730,515.49,523.60
9731,515.49,523.60
9732,515.49,523.60
9733,529.27,523.60
9734,515.49,523.60
9735,515.49,523.60
9736,529.27,523.60
9737,529.27,523.60
9738,529.27,523.60
9739,529.27,523.60
9740,529.27,523.60
9741,529.27,523.60
9742,529.27,523.60
9743,515.49,523.60
9744,515.49,523.60
9745,529.27,523.60
9746,515.49,523.60
9747,515.49,523.60
9748,515.49,523.60
9749,515.49,523.60
9750,529.27,523.60
9751,515.49,523.60
9752,529.27,523.60
9753,529.27,523.60
9754,529.27,523.60
9755,529.27,523.60
9756,529.27,523.60
9757,529.27,523.60
9758,529.27,523.60
9759,515.49,523.60
9760,515.49,523.60
9761,515.49,523.60
9762,529.27,523.60
9763,515.49,523.60
9764,515.49,523.60
9765,515.49,523.60
9766,529.27,523.60
9767,515.49,523.60
9768,529.27,523.60
9769,529.27,523.60
9770,529.27,523.60
9771,529.27,523.60
9772,529.27,523.60
9773,529.27,523.60
9774,529.27,523.60
9775,529.27,523.60
9776,529.27,523.60
9777,515.49,523.60
9778,515.49,523.60
9779,529.27,523.60
9780,515.49,523.60
9781,515.49,523.60
9782,515.49,523.60
9783,515.49,523.60
9784,515.49,523.60
9785,529.27,523.60
9786,529.27,523.60
9787,529.27,523.60
9788,529.27,523.60
9789,529.27,523.60
9790,529.27,523.60
9791,529.27,523.60
9792,529.27,523.60
9793,515.49,523.60
9794,529.27,523.60
9795,515.49,523.60
9796,515.49,523.60
9797,515.49,523.60
9798,515.49,523.60
9799,515.49,523.60
9800,515.49,523.60
9801,515.49,523.60
9802,515.49,523.60
9803,515.49,523.60
9804,529.27,523.60
9805,529.27,523.60
9806,529.27,523.60
9807,529.27,523.60
9808,529.27,523.60
9809,515.49,523.60
9810,529.27,523.60
9811,515.49,523.60
9812,515.49,523.60
9813,515.49,523.60
9814,515.49,523.60
9815,515.49,523.60
9816,529.27,523.60
9817,515.49,523.60
9818,529.27,523.60
9819,529.27,523.60
9820,529.27,523.60
9821,529.27,523.60
9822,515.49,523.60
9823,529.27,523.60
9824,529.27,523.60
9825,515.49,523.60
9826,515.49,523.60
9827,529.27,523.60
9828,515.49,523.60
9829,515.49,523.60
9830,515.49,523.60
9831,515.49,523.60
9832,515.49,523.60
9833,515.49,523.60
9834,515.49,523.60
9835,529.27,523.60
9836,529.27,523.60
9837,529.27,523.60
9838,529.27,523.60
9839,529.27,523.60
9840,529.27,523.60
9841,529.27,523.60
9842,529.27,523.60
9843,529.27,523.60
9844,529.27,523.60
9845,515.49,523.60
9846,515.49,523.60
9847,515.49,523.60
9848,515.49,523.60
9849,529.27,523.60
9850,529.27,523.60
9851,515.49,523.60
9852,529.27,523.60
9853,529.27,523.60
9854,529.27,523.60
9855,515.49,523.60
9856,529.27,523.60
9857,529.27,523.60
9858,529.27,523.60
9859,515.49,523.60
9860,529.27,523.60
9861,529.27,523.60
9862,515.49,523.60
9863,529.27,523.60
9864,515.49,523.60
9865,515.49,523.60
9866,529.27,523.60
9867,529.27,523.60
9868,529.27,523.60
9869,529.27,523.60
9870,515.49,523.60
9871,529.27,523.60
9872,529.27,523.60
9873,529.27,523.60
9874,529.27,523.60
9875,529.27,523.60
9876,515.49,523.60
9877,515.49,523.60
9878,515.49,523.60
9879,515.49,523.60
9880,515.49,523.60
9881,515.49,523.60
9882,515.49,523.60
9883,529.27,523.60
9884,529.27,523.60
9885,529.27,523.60
9886,515.49,523.60
9887,529.27,523.60
9888,529.27,523.60
9889,529.27,523.60
9890,515.49,523.60
9891,529.27,523.60
9892,529.27,523.60
9893,515.49,523.60
9894,529.27,523.60
9895,515.49,523.60
9896,515.49,523.60
9897,515.49,523.60
9898,515.49,523.60
9899,529.27,523.60
9900,529.27,523.60
9901,515.49,523.60
9902,529.27,523.60
9903,529.27,523.60
9904,529.27,523.60
9905,515.49,523.60
9906,529.27,523.60
9907,529.27,523.60
9908,529.27,523.60
9909,515.49,523.60
9910,529.27,523.60
9911,515.49,523.60
9912,529.27,523.60
9913,515.49,523.60
9914,515.49,523.60
9915,515.49,523.60
9916,515.49,523.60
9917,529.27,523.60
9918,529.27,523.60
9919,529.27,523.60
9920,529.27,523.60
9921,529.27,523.60
9922,529.27,523.60
9923,529.27,523.60
9924,515.49,523.60
9925,529.27,523.60
9926,529.27,523.60
9927,515.49,523.60
9928,529.27,523.60
9929,515.49,523.60
9930,515.49,523.60
9931,529.27,523.60
9932,515.49,523.60
9933,515.49,523.60
9934,515.49,523.60
9935,529.27,523.60
9936,515.49,523.60
9937,529.27,523.60
9938,529.27,523.60
9939,529.27,523.60
9940,529.27,523.60
9941,529.27,523.60
9942,529.27,523.60
9943,515.49,523.60
9944,515.49,523.60
9945,529.27,523.60
9946,515.49,523.60
9947,529.27,523.60
9948,515.49,523.60
9949,515.49,523.60
9950,515.49,523.60
9951,515.49,523.60
9952,529.27,523.60
9953,529.27,523.60
9954,529.27,523.60
9955,529.27,523.60
9956,529.27,523.60
9957,529.27,523.60
9958,529.27,523.60
9959,529.27,523.60
9960,515.49,523.60
9961,515.49,523.60
9962,515.49,523.60
9963,529.27,523.60
9964,515.49,523.60
9965,529.27,523.60
9966,515.49,523.60
9967,515.49,523.60
9968,529.27,523.60
9969,529.27,523.60
9970,529.27,523.60
9971,529.27,523.60
9972,529.27,523.60
9973,529.27,523.60
9974,529.27,523.60
9975,529.27,523.60
9976,529.27,523.60
9977,529.27,523.60
9978,529.27,523.60
9979,529.27,523.60
9980,515.49,523.60
9981,529.27,523.60
9982,515.49,523.60
9983,515.49,523.60
9984,515.49,523.60
9985,529.27,523.60
9986,529.27,523.60
9987,529.27,523.60
9988,529.27,523.60
9989,529.27,523.60
9990,529.27,523.60
9991,515.49,523.60
9992,529.27,523.60
9993,529.27,523.60
9994,515.49,523.60
9995,515.49,523.60
9996,515.49,523.60
9997,515.49,523.60
9998,529.27,523.60
9999,515.49,523.60
10000,529.27,523.60
10001,515.49,523.60
10002,529.27,523.60
10003,529.27,523.60
10004,529.27,523.60
10005,529.27,523.60
10006,515.49,523.60
10007,529.27,523.60
10008,529.27,523.60
10009,529.27,523.60
10010,515.49,523.60
10011,529.27,523.60
10012,529.27,523.60
10013,515.49,523.60
10014,515.49,523.60
10015,515.49,523.60
10016,515.49,523.60
10017,515.49,523.60
10018,515.49,523.60
10019,529.27,523.60
10020,529.27,523.60
10021,529.27,523.60
10022,529.27,523.60
10023,529.27,523.60
10024,529.27,523.60
10025,529.27,523.60
10026,529.27,523.60
10027,529.27,523.60
10028,515.49,523.60
10029,515.49,523.60
10030,515.49,523.60
10031,515.49,523.60
10032,515.49,523.60
10033,529.27,523.60
10034,515.49,523.60
10035,529.27,523.60
10036,529.27,523.60
10037,529.27,523.60
10038,529.27,523.60
10039,529.27,523.60
10040,529.27,523.60
10041,529.27,523.60
10042,529.27,523.60
10043,515.49,523.60
10044,529.27,523.60
10045,515.49,523.60
10046,515.49,523.60
10047,515.49,523.60
10048,529.27,523.60
10049,515.49,523.60
10050,529.27,523.60
10051,529.27,523.60
10052,529.27,523.60
10053,529.27,523.60
10054,529.27,523.60
10055,515.49,523.60
10056,529.27,523.60
10057,529.27,523.60
10058,529.27,523.60
10059,529.27,523.60
10060,529.27,523.60
10061,529.27,523.60
10062,515.49,523.60
10063,515.49,523.60
10064,515.49,523.60
10065,515.49,523.60
10066,529.27,523.60
